,time,swh(m),period(s),direction_(deg)
12701,2022-06-14 05:00:00,0.3238111563060899,2.6199638283080087,206.16345104366118
12702,2022-06-14 06:00:00,0.31126301140450363,2.6359697519052965,206.26782591348726
12703,2022-06-14 07:00:00,0.28974602850768516,2.641391113123733,205.2570377004349
12704,2022-06-14 08:00:00,0.2703684014629406,2.6262887497295178,202.75204082460954
12705,2022-06-14 09:00:00,0.25321241318765697,2.598149303405253,199.74714325645934
12706,2022-06-14 10:00:00,0.2319422790430008,2.575302138270415,196.01711501372813
12707,2022-06-14 11:00:00,0.22153348999348843,2.5301241281167792,190.66652958159233
12708,2022-06-14 12:00:00,0.2176661928762782,2.4867532383692894,183.42620966418477
12709,2022-06-14 13:00:00,0.2202581047739829,2.455644951377786,176.27378437399915
12710,2022-06-14 14:00:00,0.22009353893920802,2.4344758266200826,172.43938126144187
12711,2022-06-14 15:00:00,0.21441601763947382,2.421309663661023,170.3573772791221
12712,2022-06-14 16:00:00,0.2143337347220864,2.4094343009920673,167.11076948611156
12713,2022-06-14 17:00:00,0.2200112560218206,2.3978170983811324,161.85906550960047
12714,2022-06-14 18:00:00,0.22630589920196043,2.4041420198026415,157.45334732010056
12715,2022-06-14 19:00:00,0.24239220955120722,2.4210515036030023,150.74039516602465
12716,2022-06-14 20:00:00,0.24255677538598208,2.45693575166789,148.16947731978283
12717,2022-06-14 21:00:00,0.23136629862128877,2.488044038659393,146.51046623096866
12718,2022-06-14 22:00:00,0.22601790899110452,2.4770722361935102,142.26405705330853
12719,2022-06-14 23:00:00,0.2307491767408829,2.4691983544238765,142.25856363910714
12720,2022-06-15 00:00:00,0.22708758691714137,2.4804283169477803,142.1322151124756
12721,2022-06-15 01:00:00,0.21754276850019694,2.4898511590655383,143.3627398935828
12722,2022-06-15 02:00:00,0.225771060238942,2.459388272219087,145.52714508892316
12723,2022-06-15 03:00:00,0.2549403544527935,2.4770722361935102,148.88362116596113
12724,2022-06-15 04:00:00,0.277485873816955,2.4912710393846527,154.26716708330514
12725,2022-06-15 05:00:00,0.2940658816705264,2.529995048087769,159.99679809533555
12726,2022-06-15 06:00:00,0.305050651141751,2.561103335079272,165.04524574639592
12727,2022-06-15 07:00:00,0.3025821636201276,2.588468301229474,167.8523804032967
12728,2022-06-15 08:00:00,0.2945595791748512,2.600085503840409,164.99580501858358
12729,2022-06-15 09:00:00,0.27098552334334647,2.6186730280179047,163.57301074042837
12730,2022-06-15 10:00:00,0.24342074601855024,2.6181567079018633,164.34208872862035
12731,2022-06-15 11:00:00,0.22231517770866915,2.614671547118583,164.57281212507797
12732,2022-06-15 12:00:00,0.20441864317689862,2.6036997446526997,164.7760684505287
12733,2022-06-15 13:00:00,0.19331044932959274,2.5514223329034933,164.84748283514654
12734,2022-06-15 14:00:00,0.1873037963603088,2.49036747918158,167.58869652163088
12735,2022-06-15 15:00:00,0.1860695525994971,2.4311197458658125,171.0715211253004
12736,2022-06-15 16:00:00,0.1903482643036445,2.3838764552480107,171.97244105432532
12737,2022-06-15 17:00:00,0.19006027409278836,2.36696697144765,173.36776826147366
12738,2022-06-15 18:00:00,0.1846707430039103,2.3580604494459334,174.8400032674412
12739,2022-06-15 19:00:00,0.18380677237134213,2.3414091257035934,178.98203757527529
12740,2022-06-15 20:00:00,0.19170593244053746,2.3321153636148457,189.7711030667688
12741,2022-06-15 21:00:00,0.19343387370567378,2.3304373232377107,197.02790322678047
12742,2022-06-15 22:00:00,0.1764013098064714,2.3407637255585416,198.84622332743442
12743,2022-06-15 23:00:00,0.1728220029001173,2.3124951992052667,200.7139841559007
12744,2022-06-16 00:00:00,0.170188949543719,2.2879699936932933,205.16914307321295
12745,2022-06-16 01:00:00,0.16529311595916552,2.2700278696608494,205.4493071974829
12746,2022-06-16 02:00:00,0.16726790597646435,2.248342424787104,206.20739835727215
12747,2022-06-16 03:00:00,0.16916041307637575,2.259185147223977,208.58055329226463
12748,2022-06-16 04:00:00,0.16792616931556403,2.258281587020904,210.45930094913365
12749,2022-06-16 05:00:00,0.16438800386790375,2.2535056259475197,210.89328067104202
12750,2022-06-16 06:00:00,0.1631126186483982,2.249245984990177,208.25644185438372
12751,2022-06-16 07:00:00,0.16471713553745349,2.184447810426963,202.7355605820054
12752,2022-06-16 08:00:00,0.17747098773250825,2.1529522833484283,179.82802336228647
12753,2022-06-16 09:00:00,0.1970543220707217,2.1939997325737313,141.2093215266452
12754,2022-06-16 10:00:00,0.18055659713453776,2.1987756936471157,137.86383227801
