,time,wnd_speed(m/s),direction_(deg),u10,v10
17229,2022-12-19 21:00:00,4.137696918709223,359.5072591275975,0.03558355040125538,-4.137543909378684
17230,2022-12-19 22:00:00,3.9220920042395586,7.764026123145186,-0.5298491056370747,-3.886137621723589
17231,2022-12-19 23:00:00,3.7738876088780504,8.269433467982594,-0.5427917701529736,-3.7346492176237236
17232,2022-12-20 00:00:00,4.082739391238096,4.071370172880904,-0.28987053440478405,-4.072436127191082
17233,2022-12-20 01:00:00,4.4157206154615505,0.16455179864601632,-0.012681802689284094,-4.415702404566309
17234,2022-12-20 02:00:00,5.035789122861301,358.4322204896457,0.1377766723080398,-5.033904019595121
17235,2022-12-20 03:00:00,5.359646898472613,356.63717158666566,0.3143901151812425,-5.3504180894378175
17236,2022-12-20 04:00:00,5.549784339020621,355.9714812535425,0.3898889915239858,-5.536071963398504
17237,2022-12-20 05:00:00,5.06633296646537,356.99508391685674,0.2655854844025407,-5.059366964114035
17238,2022-12-20 06:00:00,3.847557404583668,355.34930217522594,0.31196336558451154,-3.8348894169323575
17239,2022-12-20 07:00:00,2.9116242744472194,355.28841516717944,0.23916087768258065,-2.901785310827869
17240,2022-12-20 08:00:00,3.054380124801807,359.003681140167,0.053110075266534995,-3.053918346434542
17241,2022-12-20 09:00:00,3.301702755310221,355.70534992705797,0.2472500430050173,-3.292432003953479
17242,2022-12-20 10:00:00,4.207500159296089,19.621738858268372,-1.4129163200030885,-3.9631710867871375
17243,2022-12-20 11:00:00,4.714235090354458,15.088112585953127,-1.2271351564311241,-4.551719652502784
17244,2022-12-20 12:00:00,5.415138680886497,12.3343345638811,-1.1567594181259242,-5.290145043551275
17245,2022-12-20 13:00:00,5.814714714850255,17.250459398507132,-1.7243491849169041,-5.553154698328914
17246,2022-12-20 14:00:00,5.156823484275465,15.38536732580559,-1.368156271885605,-4.972019394941559
17247,2022-12-20 15:00:00,4.298635501664836,3.830548134325227,-0.28717414596397184,-4.2890323134785495
17248,2022-12-20 16:00:00,4.271363141697396,3.9311737240565776,-0.29283656168967753,-4.261313158685808
17249,2022-12-20 17:00:00,4.613381495161537,7.340592011747219,-0.5894392901790257,-4.575571018254677
17250,2022-12-20 18:00:00,4.630474738809332,1.034452273037175,-0.08359681868264635,-4.629720064826544
17251,2022-12-20 19:00:00,4.175381103537947,356.86460352465537,0.22837532391933157,-4.169130853212273
17252,2022-12-20 20:00:00,3.6142716854104227,343.2189743223361,1.0434935495768767,-3.4603585114769464
17253,2022-12-20 21:00:00,4.6423426704774675,346.3946886532741,1.0920285415114972,-4.5120748148340954
17254,2022-12-20 22:00:00,4.1299089280926,349.21541706079694,0.7727761501193261,-4.056964971027692
17255,2022-12-20 23:00:00,3.8512161076392544,352.3029938762727,0.5158103317099181,-3.8165174189883313
17256,2022-12-21 00:00:00,3.3102589849690944,357.3109399264527,0.15530319717331942,-3.3066138971032535
17257,2022-12-21 01:00:00,2.615108418496091,351.9690437642702,0.3653518567125942,-2.5894613457794238
17258,2022-12-21 02:00:00,2.5808888444741895,340.15745482027774,0.8760478274024355,-2.4276588375706316
17259,2022-12-21 03:00:00,3.209681042221634,330.95611227529946,1.5582341029279363,-2.80605753206689
17260,2022-12-21 04:00:00,3.804947227897565,332.6870292226655,1.7459027384084693,-3.3807465203861664
17261,2022-12-21 05:00:00,3.382857246931907,331.7564568103895,1.6008370402927699,-2.9801080389050334
17262,2022-12-21 06:00:00,2.8468578501023156,333.0443468434091,1.2904827307552793,-2.5375685094813845
17263,2022-12-21 07:00:00,3.848916842209511,333.91284667830223,1.6925142472803865,-3.4568130381895026
17264,2022-12-21 08:00:00,3.7155039096869733,336.81980247823384,1.4625123132791011,-3.4155566217537947
17265,2022-12-21 09:00:00,3.5435574429616477,344.3780029508636,0.9542430921859909,-3.412655779973159
17266,2022-12-21 10:00:00,5.744469361249769,358.85432740214947,0.11485737056113554,-5.743320992837256
17267,2022-12-21 11:00:00,6.114531646481011,1.8322022711254249,-0.195496938976355,-6.111405583224587
17268,2022-12-21 12:00:00,6.5610382682835064,359.9529829744741,0.005383999864158051,-6.561036059223124
17269,2022-12-21 13:00:00,6.924836045817162,346.7759727627209,1.5841194319597338,-6.741210565375942
17270,2022-12-21 14:00:00,6.244527139567251,352.20511894664304,0.8469268322416631,-6.186827469521116
17271,2022-12-21 15:00:00,6.27203207230634,349.7203437353808,1.119262064763701,-6.171356313357726
17272,2022-12-21 16:00:00,6.10064053295675,340.1409252846759,2.0724353785908334,-5.737841625029388
17273,2022-12-21 17:00:00,5.933491778059982,342.0603659728148,1.8276033081650807,-5.645014688049045
17274,2022-12-21 18:00:00,6.670024726556176,339.2279263876843,2.3655328021071256,-6.236464095545327
17275,2022-12-21 19:00:00,7.24571066202262,336.2979901939404,2.9126300167479324,-6.634524050999229
17276,2022-12-21 20:00:00,7.568198045281449,337.08654271709986,2.9466045111021666,-6.971021697552971
17277,2022-12-21 21:00:00,7.541621861812029,341.04107415099264,2.4501993991486306,-7.13250189000836
17278,2022-12-21 22:00:00,7.717487623995815,352.26349165767124,1.0389096892274958,-7.647240148194498
17279,2022-12-21 23:00:00,8.343197643051248,352.6060525677502,1.0736931001139738,-8.273821972811811
17280,2022-12-22 00:00:00,7.515912633492124,354.7573247209384,0.6867613588574151,-7.484470692725493
17281,2022-12-22 01:00:00,7.222442342139502,352.6515536637048,0.9237739028048124,-7.163121886581736
17282,2022-12-22 02:00:00,7.2983632915928185,346.7300810332108,1.6752573612591881,-7.103493472202002
17283,2022-12-22 03:00:00,6.703117410466353,336.88341535820706,2.631666341215295,-6.164909998289646
17284,2022-12-22 04:00:00,6.322973258803711,328.67038413154927,3.287697648864917,-5.401021662722241
17285,2022-12-22 05:00:00,6.322747333095595,321.8996116543306,3.9013956579937865,-4.975564868229003
17286,2022-12-22 06:00:00,6.350624058324436,321.1375885193264,3.9847140608148854,-4.9449448716556255
17287,2022-12-22 07:00:00,7.019974637014058,325.8949971923611,3.9361790688802647,-5.812618879819109
17288,2022-12-22 08:00:00,7.397796930313619,329.33220147587065,3.7733172070552046,-6.363134186633086
17289,2022-12-22 09:00:00,7.631839795667639,328.9802447655768,3.93294340275129,-6.54040785100527
17290,2022-12-22 10:00:00,6.260399922284273,337.9375580894705,2.351511582214902,-5.801982459956777
17291,2022-12-22 11:00:00,6.877600442791176,342.1063483936808,2.1131508440470985,-6.544920271552925
17292,2022-12-22 12:00:00,6.64148079392078,338.9227437079836,2.38845210385403,-6.197141573630043
17293,2022-12-22 13:00:00,7.149542479092952,342.06518868058834,2.2015923849057404,-6.8021282427692915
17294,2022-12-22 14:00:00,7.88889048798591,348.87743885876046,1.5218328589769707,-7.740711716681648
17295,2022-12-22 15:00:00,7.76255860868146,350.86009262679045,1.2330496569659781,-7.664000567371503
17296,2022-12-22 16:00:00,7.808443472072279,347.02917125728163,1.7526437095104999,-7.609206889292829
17297,2022-12-22 17:00:00,7.526019156972782,343.32505169988997,2.159528725229069,-7.209535355071908
17298,2022-12-22 18:00:00,7.962824769201019,344.5381864738396,2.1228578424340228,-7.674636987233835
17299,2022-12-22 19:00:00,7.881505128228809,348.02857863340324,1.6348115346470042,-7.710091720108271
17300,2022-12-22 20:00:00,8.103727127237866,353.62900585689334,0.8992367679934209,-8.053680313236901
17301,2022-12-22 21:00:00,8.121044527462596,358.4684780181837,0.2170504924679202,-8.118143463917695
17302,2022-12-22 22:00:00,7.0728792854701625,357.20963921926943,0.34432002687425856,-7.064493266040122
17303,2022-12-22 23:00:00,7.287873743999237,0.11878044694748269,-0.015108552286015042,-7.2878580831490725
17304,2022-12-23 00:00:00,7.51475926202585,3.0009141923396214,-0.3934118505319746,-7.504454269436539
17305,2022-12-23 01:00:00,7.428572339160344,4.453017793242623,-0.5767662645072082,-7.406147964648329
17306,2022-12-23 02:00:00,7.265286451587427,8.047419290359983,-1.0170864968918494,-7.193741883155114
17307,2022-12-23 03:00:00,7.421812888285574,14.401805235601387,-1.845956303597537,-7.18858483110065
17308,2022-12-23 04:00:00,6.922190032427961,10.85808994581231,-1.3039822269942736,-6.798260453728444
17309,2022-12-23 05:00:00,6.992981882130665,10.32215061470498,-1.2530204854629217,-6.879806339339648
17310,2022-12-23 06:00:00,7.311654578859452,14.492601117064282,-1.8297779729526633,-7.078997474943301
