,time,velocity_(m/s),direction_(deg),uo,vo
0,2021-12-01 00:00:00,0.007636994,166.42102,0.0017930573,-0.007423518
1,2021-12-01 01:00:00,0.009976913,278.929,-0.009856008,0.0015485181
2,2021-12-01 02:00:00,0.015291707,274.94504,-0.015234789,0.001318143
3,2021-12-01 03:00:00,0.01613035,249.31244,-0.015090279,-0.0056983894
4,2021-12-01 04:00:00,0.012756399,241.5373,-0.011214503,-0.0060795257
5,2021-12-01 05:00:00,0.026558142,257.30505,-0.025908897,-0.005836432
6,2021-12-01 06:00:00,0.054459926,276.67712,-0.05409053,0.006332281
7,2021-12-01 07:00:00,0.08286585,289.22644,-0.07824398,0.027287893
8,2021-12-01 08:00:00,0.09302089,292.57166,-0.08589554,0.035704955
9,2021-12-01 09:00:00,0.07576788,294.22272,-0.069097094,0.031086393
10,2021-12-01 10:00:00,0.051901568,291.505,-0.048288472,0.01902619
11,2021-12-01 11:00:00,0.034492347,276.3326,-0.034281887,0.0038045011
12,2021-12-01 12:00:00,0.02261901,262.60413,-0.02243083,-0.0029116208
13,2021-12-01 13:00:00,0.017434001,268.58594,-0.01742869,-0.000430232
14,2021-12-01 14:00:00,0.022099677,295.0025,-0.020028701,0.009340605
15,2021-12-01 15:00:00,0.034157418,296.0844,-0.03067839,0.015018839
16,2021-12-01 16:00:00,0.038857788,291.8444,-0.036067717,0.0144584775
17,2021-12-01 17:00:00,0.0363855,293.67798,-0.033322465,0.014612247
18,2021-12-01 18:00:00,0.040006034,295.37653,-0.03614589,0.017145194
19,2021-12-01 19:00:00,0.057404757,300.81924,-0.049298514,0.029410241
20,2021-12-01 20:00:00,0.07539537,300.75876,-0.06478938,0.03855903
21,2021-12-01 21:00:00,0.074882746,301.92682,-0.0635548,0.039600674
22,2021-12-01 22:00:00,0.060258556,301.71838,-0.051258486,0.03168061
23,2021-12-01 23:00:00,0.05116378,301.5766,-0.04358852,0.026791299
24,2021-12-02 00:00:00,0.050552778,300.84778,-0.043401223,0.025921367
25,2021-12-02 01:00:00,0.06448473,302.21753,-0.054556035,0.03437906
26,2021-12-02 02:00:00,0.09983868,303.13434,-0.08360406,0.05457219
27,2021-12-02 03:00:00,0.10660221,310.83905,-0.08064987,0.06971104
28,2021-12-02 04:00:00,0.06983286,331.6319,-0.033180002,0.061446853
29,2021-12-02 05:00:00,0.03582622,342.61008,-0.010707489,0.034188706
30,2021-12-02 06:00:00,0.011698521,357.42087,-0.00052642304,0.01168667
31,2021-12-02 07:00:00,0.0091892425,165.92395,0.0022349108,-0.008913324
32,2021-12-02 08:00:00,0.01211918,181.86871,-0.00039520115,-0.012112734
33,2021-12-02 09:00:00,0.019024363,188.59558,-0.0028433544,-0.01881068
34,2021-12-02 10:00:00,0.026171451,127.89093,0.020654019,-0.016073467
35,2021-12-02 11:00:00,0.0279308,110.950714,0.02608425,-0.009987068
36,2021-12-02 12:00:00,0.022055924,121.9328,0.018718181,-0.011665911
37,2021-12-02 13:00:00,0.030956028,121.58127,0.026371384,-0.016211903
38,2021-12-02 14:00:00,0.019136569,129.97302,0.01466525,-0.012293848
39,2021-12-02 15:00:00,0.0021416834,106.6322,0.0020520792,-0.00061300804
40,2021-12-02 16:00:00,0.007410945,344.2732,-0.0020087443,0.007133516
41,2021-12-02 17:00:00,0.00576569,249.57983,-0.005403371,-0.002011657
42,2021-12-02 18:00:00,0.018333346,140.41257,0.011683017,-0.014128648
43,2021-12-02 19:00:00,0.028863566,105.27112,0.027844403,-0.0076022763
44,2021-12-02 20:00:00,0.018883731,104.408356,0.018289778,-0.004698865
45,2021-12-02 21:00:00,0.015347104,118.98572,0.013424734,-0.0074370764
46,2021-12-02 22:00:00,0.03499419,134.0488,0.025152,-0.024330437
47,2021-12-02 23:00:00,0.061282765,131.74216,0.04572604,-0.040800817
48,2021-12-03 00:00:00,0.072749086,133.67484,0.05261727,-0.050237957
49,2021-12-03 01:00:00,0.06622894,134.56805,0.047182646,-0.046476554
50,2021-12-03 02:00:00,0.05103611,131.88983,0.03799281,-0.03407684
51,2021-12-03 03:00:00,0.034234144,146.50848,0.018890869,-0.028550161
52,2021-12-03 04:00:00,0.027539104,125.91644,0.022303183,-0.016154576
53,2021-12-03 05:00:00,0.035025302,122.81262,0.029436922,-0.018979972
54,2021-12-03 06:00:00,0.05266682,135.37006,0.03699975,-0.037480827
55,2021-12-03 07:00:00,0.099345565,131.7594,0.07410663,-0.06616455
56,2021-12-03 08:00:00,0.15202253,129.41321,0.11745065,-0.09652043
57,2021-12-03 09:00:00,0.18841244,129.95996,0.14441691,-0.121008284
58,2021-12-03 10:00:00,0.20161961,129.962,0.15453546,-0.12949616
59,2021-12-03 11:00:00,0.1921485,128.80283,0.14974271,-0.120408356
60,2021-12-03 12:00:00,0.17889419,126.10733,0.14453119,-0.105422325
61,2021-12-03 13:00:00,0.17498809,125.22049,0.14295456,-0.10091991
62,2021-12-03 14:00:00,0.18632981,126.727234,0.14934176,-0.11142636
63,2021-12-03 15:00:00,0.19745822,127.88205,0.15584916,-0.12124683
64,2021-12-03 16:00:00,0.18442008,129.18558,0.14294465,-0.11652293
65,2021-12-03 17:00:00,0.15545277,130.8088,0.11766138,-0.10159411
66,2021-12-03 18:00:00,0.12842461,128.12698,0.10102449,-0.079290174
67,2021-12-03 19:00:00,0.12997527,124.68591,0.106876574,-0.073966
68,2021-12-03 20:00:00,0.16534539,126.43967,0.13301753,-0.09821117
69,2021-12-03 21:00:00,0.2116674,129.29181,0.16381592,-0.13404267
70,2021-12-03 22:00:00,0.23387067,131.08774,0.17626923,-0.15370311
71,2021-12-03 23:00:00,0.2195544,131.53229,0.16435453,-0.14557377
72,2021-12-04 00:00:00,0.18593585,130.06274,0.14230415,-0.11967317
73,2021-12-04 01:00:00,0.15379173,126.53418,0.12357192,-0.091552585
74,2021-12-04 02:00:00,0.14662422,126.50061,0.11786396,-0.087216675
75,2021-12-04 03:00:00,0.16269822,129.56912,0.12541701,-0.103640184
76,2021-12-04 04:00:00,0.17595597,129.84866,0.13508834,-0.11274591
77,2021-12-04 05:00:00,0.16746704,130.52533,0.12729487,-0.108817406
78,2021-12-04 06:00:00,0.14511465,133.24866,0.10569959,-0.09942765
79,2021-12-04 07:00:00,0.122768104,135.61353,0.085875645,-0.087734714
80,2021-12-04 08:00:00,0.11995858,132.13898,0.088951625,-0.080483966
81,2021-12-04 09:00:00,0.13176276,129.47672,0.10170543,-0.08377009
82,2021-12-04 10:00:00,0.15280972,130.775,0.11571975,-0.099798545
83,2021-12-04 11:00:00,0.16019231,128.8982,0.12467173,-0.10059094
84,2021-12-04 12:00:00,0.11442462,134.14899,0.08210322,-0.07969978
85,2021-12-04 13:00:00,0.043765627,150.66669,0.021440312,-0.0381542
86,2021-12-04 14:00:00,0.0031382572,101.07486,0.0030798137,-0.000602832
87,2021-12-04 15:00:00,0.009988546,319.18497,-0.006528706,0.0075595677
88,2021-12-04 16:00:00,0.006362766,222.2976,-0.004282024,-0.004706279
89,2021-12-04 17:00:00,0.03289533,130.70856,0.024935871,-0.021454718
90,2021-12-04 18:00:00,0.046656925,133.587,0.03379493,-0.032167867
91,2021-12-04 19:00:00,0.03251956,141.28983,0.02033712,-0.025375646
92,2021-12-04 20:00:00,0.013292377,143.80496,0.007849622,-0.010727102
93,2021-12-04 21:00:00,5.0564784e-05,278.1308,-5.00565e-05,7.151523e-06
94,2021-12-04 22:00:00,0.0016704876,222.96814,-0.0011385896,-0.0012223512
95,2021-12-04 23:00:00,0.023213627,124.9892,0.019017998,-0.013311208
96,2021-12-05 00:00:00,0.047853485,133.52823,0.034695454,-0.032957267
97,2021-12-05 01:00:00,0.041635495,144.4289,0.024219908,-0.033866066
98,2021-12-05 02:00:00,0.018409297,128.32489,0.014442221,-0.011415974
99,2021-12-05 03:00:00,0.020438895,101.93619,0.019996976,-0.0042272178
100,2021-12-05 04:00:00,0.047424275,136.8829,0.032414086,-0.034617756
101,2021-12-05 05:00:00,0.08902301,137.35822,0.060305294,-0.06548563
102,2021-12-05 06:00:00,0.11630032,134.50476,0.0829445,-0.08152285
103,2021-12-05 07:00:00,0.121243134,133.18439,0.08840505,-0.08297255
104,2021-12-05 08:00:00,0.12785403,126.70029,0.102509886,-0.07640929
105,2021-12-05 09:00:00,0.14423214,127.82507,0.11392704,-0.08845079
106,2021-12-05 10:00:00,0.15532702,127.26465,0.123616554,-0.094050154
107,2021-12-05 11:00:00,0.16276868,126.67169,0.13055201,-0.09721017
108,2021-12-05 12:00:00,0.1714659,125.76929,0.13912353,-0.100225754
109,2021-12-05 13:00:00,0.16331764,126.63388,0.13105662,-0.09745158
110,2021-12-05 14:00:00,0.124744155,128.62164,0.097460724,-0.07786213
111,2021-12-05 15:00:00,0.078365564,130.11731,0.059928246,-0.050495215
112,2021-12-05 16:00:00,0.05051692,128.45181,0.03956139,-0.03141425
113,2021-12-05 17:00:00,0.042648576,137.56543,0.02877704,-0.031476706
114,2021-12-05 18:00:00,0.042184122,135.01599,0.029820357,-0.029836997
115,2021-12-05 19:00:00,0.03528427,129.1926,0.027346227,-0.022297163
116,2021-12-05 20:00:00,0.030177133,131.85211,0.022478018,-0.020134497
117,2021-12-05 21:00:00,0.043835625,125.05682,0.035883084,-0.02517869
118,2021-12-05 22:00:00,0.059525624,133.643,0.04307595,-0.04108239
119,2021-12-05 23:00:00,0.06111672,138.90436,0.040173106,-0.04605839
120,2021-12-06 00:00:00,0.050884638,139.90475,0.03277276,-0.038925476
121,2021-12-06 01:00:00,0.043142475,142.71396,0.026135484,-0.03432506
122,2021-12-06 02:00:00,0.043676853,130.15613,0.033381782,-0.028166007
123,2021-12-06 03:00:00,0.058397043,124.972015,0.04785241,-0.033471804
124,2021-12-06 04:00:00,0.073686056,130.3782,0.056132905,-0.04773606
125,2021-12-06 05:00:00,0.09107863,132.87262,0.06674863,-0.061967235
126,2021-12-06 06:00:00,0.11069374,134.75543,0.07860566,-0.0779375
127,2021-12-06 07:00:00,0.12089043,134.85547,0.08569782,-0.08526652
128,2021-12-06 08:00:00,0.1303945,132.22116,0.0965645,-0.08762433
129,2021-12-06 09:00:00,0.14729795,130.23999,0.112439185,-0.09515311
130,2021-12-06 10:00:00,0.15692738,131.23895,0.11800417,-0.103446685
131,2021-12-06 11:00:00,0.15134571,131.2174,0.1138445,-0.099724405
132,2021-12-06 12:00:00,0.13478157,130.29108,0.10280722,-0.08715933
133,2021-12-06 13:00:00,0.11266829,131.6369,0.08420495,-0.07485767
134,2021-12-06 14:00:00,0.0984192,133.3924,0.071517855,-0.067613125
135,2021-12-06 15:00:00,0.087791145,133.9779,0.06317517,-0.0609605
136,2021-12-06 16:00:00,0.075939,131.50192,0.056873247,-0.050320625
137,2021-12-06 17:00:00,0.056845818,129.34811,0.043959334,-0.036041975
138,2021-12-06 18:00:00,0.041698255,126.151,0.033669885,-0.02459844
139,2021-12-06 19:00:00,0.035819966,124.54199,0.02950529,-0.020310288
140,2021-12-06 20:00:00,0.039984014,131.05139,0.030152783,-0.026258925
141,2021-12-06 21:00:00,0.060221165,132.40848,0.04446463,-0.040613856
142,2021-12-06 22:00:00,0.08779736,135.06888,0.062007416,-0.06215671
143,2021-12-06 23:00:00,0.10317922,136.5881,0.07090872,-0.074952684
144,2021-12-07 00:00:00,0.10247161,133.8974,0.07383925,-0.07105066
145,2021-12-07 01:00:00,0.10125441,127.98862,0.079801954,-0.062322576
146,2021-12-07 02:00:00,0.09041629,128.4378,0.07082158,-0.056208618
147,2021-12-07 03:00:00,0.073229134,137.56955,0.04940731,-0.054050192
148,2021-12-07 04:00:00,0.0663717,131.98077,0.049338695,-0.04439477
149,2021-12-07 05:00:00,0.08459251,124.68121,0.06956302,-0.048133958
150,2021-12-07 06:00:00,0.10993638,128.79901,0.08567878,-0.06888508
151,2021-12-07 07:00:00,0.13914627,131.28757,0.10455552,-0.09181409
152,2021-12-07 08:00:00,0.15527572,131.4656,0.1163564,-0.10281896
153,2021-12-07 09:00:00,0.14995906,131.42813,0.11243723,-0.09922493
154,2021-12-07 10:00:00,0.14192773,130.77484,0.10747928,-0.09269135
155,2021-12-07 11:00:00,0.1472229,130.22104,0.112413384,-0.095067434
156,2021-12-07 12:00:00,0.15402809,130.35684,0.11737347,-0.099740274
157,2021-12-07 13:00:00,0.15282746,132.45764,0.11275249,-0.10316543
158,2021-12-07 14:00:00,0.15041995,132.00055,0.111782864,-0.100651644
159,2021-12-07 15:00:00,0.13856082,131.45831,0.10384269,-0.091737635
160,2021-12-07 16:00:00,0.105631135,131.13318,0.07955954,-0.069485374
161,2021-12-07 17:00:00,0.058522142,128.2597,0.045952283,-0.036238495
162,2021-12-07 18:00:00,0.01605707,124.97186,0.013157702,-0.009203497
163,2021-12-07 19:00:00,0.004649967,125.21173,0.003799148,-0.0026811694
164,2021-12-07 20:00:00,0.03114958,130.21552,0.023786481,-0.020112177
165,2021-12-07 21:00:00,0.067984544,135.53,0.04762559,-0.04851496
166,2021-12-07 22:00:00,0.089273356,135.65375,0.062401433,-0.06384193
167,2021-12-07 23:00:00,0.08824188,133.914,0.063567825,-0.061202623
168,2021-12-08 00:00:00,0.06899922,136.78516,0.047246244,-0.050286032
169,2021-12-08 01:00:00,0.029148545,158.52087,0.010673105,-0.027124206
170,2021-12-08 02:00:00,0.02692862,291.38583,-0.02507448,0.009819422
171,2021-12-08 03:00:00,0.051390696,308.14108,-0.0404184,0.031738877
172,2021-12-08 04:00:00,0.040293142,321.2046,-0.025245316,0.031404004
173,2021-12-08 05:00:00,0.014840923,340.86438,-0.0048649376,0.014020891
174,2021-12-08 06:00:00,0.019909836,116.13272,0.017874578,-0.008769324
175,2021-12-08 07:00:00,0.037632972,127.97131,0.029666789,-0.023154316
176,2021-12-08 08:00:00,0.040865004,132.15561,0.030294238,-0.027426407
177,2021-12-08 09:00:00,0.049005114,131.1618,0.036893684,-0.03225457
178,2021-12-08 10:00:00,0.061577063,134.60669,0.04383943,-0.043241635
179,2021-12-08 11:00:00,0.08122241,132.56717,0.059819065,-0.05494323
180,2021-12-08 12:00:00,0.08634444,131.259,0.064908236,-0.05694105
181,2021-12-08 13:00:00,0.05690163,127.68335,0.045032028,-0.034783788
182,2021-12-08 14:00:00,0.00915314,106.01892,0.008797729,-0.0025258518
183,2021-12-08 15:00:00,0.034025192,312.28625,-0.025171578,0.02289335
184,2021-12-08 16:00:00,0.048697714,311.42548,-0.03651438,0.032220606
185,2021-12-08 17:00:00,0.040404413,306.00714,-0.0326849,0.023753187
186,2021-12-08 18:00:00,0.030793086,293.41357,-0.028257601,0.012236101
187,2021-12-08 19:00:00,0.016842978,287.29138,-0.016081769,0.0050062537
188,2021-12-08 20:00:00,0.010886941,274.3985,-0.010854877,0.00083494664
189,2021-12-08 21:00:00,0.014488916,285.44867,-0.013965425,0.0038594806
190,2021-12-08 22:00:00,0.010744782,311.85385,-0.008003245,0.0071692686
191,2021-12-08 23:00:00,0.008009381,314.47516,-0.0057151285,0.005611371
192,2021-12-09 00:00:00,0.007879678,250.4082,-0.0074234903,-0.0026421824
193,2021-12-09 01:00:00,0.0067998995,215.79541,-0.003977214,-0.0055154692
194,2021-12-09 02:00:00,0.00415114,281.82483,-0.004063047,0.0008506535
195,2021-12-09 03:00:00,0.008924925,343.1328,-0.0025896078,0.008540973
196,2021-12-09 04:00:00,0.0045922236,17.347534,0.0013692474,0.004383341
197,2021-12-09 05:00:00,0.017891584,126.58206,0.014367015,-0.01066291
198,2021-12-09 06:00:00,0.04876493,136.23703,0.03372955,-0.035218403
199,2021-12-09 07:00:00,0.07048657,138.19888,0.046982616,-0.05254512
200,2021-12-09 08:00:00,0.07558008,134.85742,0.053576015,-0.053310033
201,2021-12-09 09:00:00,0.07240781,130.16602,0.055332508,-0.04670337
202,2021-12-09 10:00:00,0.078649074,127.33688,0.06253255,-0.047700707
203,2021-12-09 11:00:00,0.08911761,127.96973,0.07025462,-0.05482916
204,2021-12-09 12:00:00,0.09359644,129.27216,0.0724575,-0.059246987
205,2021-12-09 13:00:00,0.09798541,129.27383,0.075853385,-0.06202745
206,2021-12-09 14:00:00,0.10231749,129.3161,0.079159185,-0.06482817
207,2021-12-09 15:00:00,0.0908697,129.41498,0.07020297,-0.057696145
208,2021-12-09 16:00:00,0.072221294,129.74979,0.055526927,-0.04618091
209,2021-12-09 17:00:00,0.06381479,127.880005,0.050368913,-0.0391829
210,2021-12-09 18:00:00,0.065557055,132.8779,0.048040573,-0.04460752
211,2021-12-09 19:00:00,0.07207215,137.79852,0.048413713,-0.053390145
212,2021-12-09 20:00:00,0.067242615,134.77734,0.04773211,-0.04736259
213,2021-12-09 21:00:00,0.047383625,136.655,0.03252363,-0.034458984
214,2021-12-09 22:00:00,0.021255847,143.23294,0.01272297,-0.017027538
215,2021-12-09 23:00:00,0.006973609,180.48468,-5.8989786e-05,-0.0069733593
216,2021-12-10 00:00:00,0.014376384,164.90424,0.0037440846,-0.013880283
217,2021-12-10 01:00:00,0.036142826,135.40079,0.025377445,-0.025734982
218,2021-12-10 02:00:00,0.06270222,133.83145,0.045232136,-0.043423753
219,2021-12-10 03:00:00,0.07540899,138.22446,0.050238535,-0.05623704
220,2021-12-10 04:00:00,0.06942732,138.75427,0.045772705,-0.052201644
221,2021-12-10 05:00:00,0.05692556,139.45477,0.037004363,-0.043257333
222,2021-12-10 06:00:00,0.045821264,143.8804,0.027010385,-0.03701388
223,2021-12-10 07:00:00,0.048025735,144.2497,0.02805922,-0.03897629
224,2021-12-10 08:00:00,0.061851334,137.5745,0.04172684,-0.04565587
225,2021-12-10 09:00:00,0.0861672,136.86423,0.05891505,-0.06287928
226,2021-12-10 10:00:00,0.11710529,134.73541,0.08318744,-0.08242269
227,2021-12-10 11:00:00,0.12560897,130.97128,0.094839565,-0.08235939
228,2021-12-10 12:00:00,0.1195874,130.70337,0.09065872,-0.077988096
229,2021-12-10 13:00:00,0.12380487,128.90866,0.09633854,-0.07775944
230,2021-12-10 14:00:00,0.11807359,125.83902,0.09571815,-0.06913325
231,2021-12-10 15:00:00,0.11425765,132.68927,0.08398413,-0.0774692
232,2021-12-10 16:00:00,0.12503779,127.49524,0.09920545,-0.07610997
233,2021-12-10 17:00:00,0.10018729,128.26523,0.078662276,-0.062046267
234,2021-12-10 18:00:00,0.07237657,135.8746,0.050390817,-0.05195319
235,2021-12-10 19:00:00,0.07878596,130.23792,0.06014273,-0.050892826
236,2021-12-10 20:00:00,0.08279257,133.66461,0.05989161,-0.057162963
237,2021-12-10 21:00:00,0.084209114,133.34625,0.061238464,-0.057801604
238,2021-12-10 22:00:00,0.08661984,131.33878,0.06503566,-0.057213277
239,2021-12-10 23:00:00,0.069473006,134.58969,0.04947537,-0.048771773
240,2021-12-11 00:00:00,0.054086104,135.3656,0.037999846,-0.038487896
241,2021-12-11 01:00:00,0.060401175,132.26163,0.044701803,-0.040620815
242,2021-12-11 02:00:00,0.077193744,131.1748,0.05810408,-0.05082116
243,2021-12-11 03:00:00,0.076552846,134.4895,0.054611173,-0.053646605
244,2021-12-11 04:00:00,0.032204147,153.38434,0.014427565,-0.028791534
245,2021-12-11 05:00:00,0.040134344,301.48132,-0.034226988,0.020958979
246,2021-12-11 06:00:00,0.062301964,322.57132,-0.037865486,0.049474634
247,2021-12-11 07:00:00,0.033003945,319.3323,-0.021507714,0.02503355
248,2021-12-11 08:00:00,0.015045503,169.84741,0.0026520803,-0.014809918
249,2021-12-11 09:00:00,0.035523374,146.73605,0.019484451,-0.029702969
250,2021-12-11 10:00:00,0.015450239,178.61792,0.00037265642,-0.015445745
251,2021-12-11 11:00:00,0.03047781,298.24463,-0.026848974,0.014423229
252,2021-12-11 12:00:00,0.054208137,310.16602,-0.041424695,0.03496451
253,2021-12-11 13:00:00,0.056278292,305.19553,-0.045990057,0.03243703
254,2021-12-11 14:00:00,0.035551958,304.2534,-0.029385703,0.02001055
255,2021-12-11 15:00:00,0.01601041,287.55984,-0.015264362,0.0048303674
256,2021-12-11 16:00:00,0.020769013,267.75793,-0.020753114,-0.00081251486
257,2021-12-11 17:00:00,0.036736462,293.08334,-0.03379518,0.0144032445
258,2021-12-11 18:00:00,0.06665051,308.9152,-0.051859204,0.041867815
259,2021-12-11 19:00:00,0.091525435,311.1504,-0.06891728,0.060227185
260,2021-12-11 20:00:00,0.0784312,310.3275,-0.059792638,0.050757203
261,2021-12-11 21:00:00,0.049017243,306.28607,-0.039511446,0.029009232
262,2021-12-11 22:00:00,0.03033924,298.43115,-0.026680024,0.014444573
263,2021-12-11 23:00:00,0.03492591,287.10962,-0.03338022,0.01027521
264,2021-12-12 00:00:00,0.06332556,300.47104,-0.054579396,0.03211256
265,2021-12-12 01:00:00,0.09067152,301.96283,-0.07692495,0.047998704
266,2021-12-12 02:00:00,0.09084217,305.42566,-0.07402441,0.052656315
267,2021-12-12 03:00:00,0.058881838,306.40866,-0.04738835,0.03494875
268,2021-12-12 04:00:00,0.029123863,302.45593,-0.024574842,0.015629346
269,2021-12-12 05:00:00,0.015156069,138.56537,0.010029755,-0.011362677
270,2021-12-12 06:00:00,0.051373217,130.99411,0.03877532,-0.033699878
271,2021-12-12 07:00:00,0.046531696,134.10199,0.0334145,-0.03238317
272,2021-12-12 08:00:00,0.015446609,138.99841,0.010134206,-0.011657426
273,2021-12-12 09:00:00,0.0062833033,57.13797,0.0052778474,0.0034094325
274,2021-12-12 10:00:00,0.02557771,106.82208,0.024483189,-0.007402209
275,2021-12-12 11:00:00,0.06799248,131.3587,0.05103429,-0.044927478
276,2021-12-12 12:00:00,0.10997508,133.1789,0.08019612,-0.07525357
277,2021-12-12 13:00:00,0.09924868,133.9603,0.07144129,-0.06889442
278,2021-12-12 14:00:00,0.051931467,139.72733,0.033569846,-0.039622504
279,2021-12-12 15:00:00,0.0022918247,134.99179,0.0016207972,-0.0016203322
280,2021-12-12 16:00:00,0.03220219,306.68137,-0.025825193,0.019236442
281,2021-12-12 17:00:00,0.03288213,302.6311,-0.027692009,0.017730972
282,2021-12-12 18:00:00,0.030867085,299.2406,-0.026933879,0.015077901
283,2021-12-12 19:00:00,0.043192156,297.66486,-0.03825437,0.02005407
284,2021-12-12 20:00:00,0.04255621,302.52356,-0.035882134,0.0228802
285,2021-12-12 21:00:00,0.02962814,308.09894,-0.023315765,0.018281186
286,2021-12-12 22:00:00,0.016484851,285.4851,-0.01588645,0.0044012507
287,2021-12-12 23:00:00,0.011754134,241.28381,-0.010308497,-0.0056475275
288,2021-12-13 00:00:00,0.010960157,252.04138,-0.010426172,-0.003379345
289,2021-12-13 01:00:00,0.012363065,247.12671,-0.011390919,-0.004805449
290,2021-12-13 02:00:00,0.015556864,158.97003,0.005582673,-0.014520668
291,2021-12-13 03:00:00,0.0312574,153.58508,0.013905429,-0.027994
292,2021-12-13 04:00:00,0.04528367,149.97186,0.022661095,-0.039205685
293,2021-12-13 05:00:00,0.054879818,138.8034,0.036146306,-0.041294537
294,2021-12-13 06:00:00,0.068479486,133.82715,0.049403302,-0.047421027
295,2021-12-13 07:00:00,0.10372895,138.9046,0.06818256,-0.07817183
296,2021-12-13 08:00:00,0.12728539,134.18951,0.09126848,-0.088722244
297,2021-12-13 09:00:00,0.13268588,132.39154,0.09799583,-0.089455925
298,2021-12-13 10:00:00,0.13069257,130.83481,0.098881744,-0.0854573
299,2021-12-13 11:00:00,0.13205656,131.50882,0.098891035,-0.087518565
300,2021-12-13 12:00:00,0.13771716,132.51807,0.10150638,-0.0930724
301,2021-12-13 13:00:00,0.13302208,132.64899,0.09784014,-0.09012315
302,2021-12-13 14:00:00,0.10309144,132.56491,0.075928025,-0.069733635
303,2021-12-13 15:00:00,0.065051414,132.77332,0.04775073,-0.044176396
304,2021-12-13 16:00:00,0.032824595,127.77667,0.025944702,-0.020107873
305,2021-12-13 17:00:00,0.02037958,129.29889,0.01577079,-0.012907731
306,2021-12-13 18:00:00,0.017530208,130.39313,0.013351287,-0.011360077
307,2021-12-13 19:00:00,0.016171439,131.74783,0.012065227,-0.01076781
308,2021-12-13 20:00:00,0.014069601,133.32635,0.010235031,-0.009653901
309,2021-12-13 21:00:00,0.0047142953,164.96674,0.0012227934,-0.00455295
310,2021-12-13 22:00:00,0.0068641575,246.38507,-0.0062893415,-0.0027496992
311,2021-12-13 23:00:00,0.004230404,287.18317,-0.004041581,0.0012497772
312,2021-12-14 00:00:00,0.0038228675,246.82996,-0.0035145204,-0.0015041484
313,2021-12-14 01:00:00,0.01803792,146.12183,0.010054855,-0.014975528
314,2021-12-14 02:00:00,0.046738695,135.19312,0.032937665,-0.033160456
315,2021-12-14 03:00:00,0.07537003,135.80441,0.052541178,-0.054037634
316,2021-12-14 04:00:00,0.09385519,130.80008,0.07104781,-0.06132703
317,2021-12-14 05:00:00,0.09657725,125.55463,0.07857154,-0.05615761
318,2021-12-14 06:00:00,0.10057365,126.289,0.08106657,-0.059525385
319,2021-12-14 07:00:00,0.10888521,128.23758,0.085524,-0.06739165
320,2021-12-14 08:00:00,0.12025382,130.49866,0.09144357,-0.07809645
321,2021-12-14 09:00:00,0.13571912,130.15866,0.1037249,-0.087526135
322,2021-12-14 10:00:00,0.1380063,127.50665,0.10947799,-0.084025644
323,2021-12-14 11:00:00,0.11418817,131.50201,0.0855192,-0.075666405
324,2021-12-14 12:00:00,0.08897527,131.85153,0.066275574,-0.05936453
325,2021-12-14 13:00:00,0.07204818,125.26599,0.058825918,-0.0415987
326,2021-12-14 14:00:00,0.067193836,123.14838,0.05625853,-0.036742203
327,2021-12-14 15:00:00,0.070876166,127.242676,0.056423042,-0.042893715
328,2021-12-14 16:00:00,0.07003995,129.60873,0.053959895,-0.04465338
329,2021-12-14 17:00:00,0.063615076,132.7457,0.046717223,-0.04317846
330,2021-12-14 18:00:00,0.059098586,134.31598,0.04228491,-0.041287158
331,2021-12-14 19:00:00,0.058287464,133.63818,0.042183336,-0.040224306
332,2021-12-14 20:00:00,0.06087349,124.46268,0.05018988,-0.034446448
333,2021-12-14 21:00:00,0.072727546,119.39691,0.06336317,-0.0356988
334,2021-12-14 22:00:00,0.08230493,123.134,0.06892169,-0.044987805
335,2021-12-14 23:00:00,0.07639667,127.20328,0.06084959,-0.046192832
336,2021-12-15 00:00:00,0.06004498,129.36627,0.046421204,-0.03808506
337,2021-12-15 01:00:00,0.05119089,122.48053,0.0431833,-0.027490178
338,2021-12-15 02:00:00,0.0651548,119.24899,0.05684785,-0.031835034
339,2021-12-15 03:00:00,0.087138906,120.92618,0.074750386,-0.044783574
340,2021-12-15 04:00:00,0.09348477,122.5556,0.07879546,-0.050305836
341,2021-12-15 05:00:00,0.099627435,122.40161,0.08411672,-0.053385425
342,2021-12-15 06:00:00,0.10352999,124.43158,0.08539175,-0.058538087
343,2021-12-15 07:00:00,0.11092357,129.58105,0.08549147,-0.07067707
344,2021-12-15 08:00:00,0.15017055,133.43475,0.10904751,-0.10324647
345,2021-12-15 09:00:00,0.1918582,130.13528,0.1466803,-0.123670764
346,2021-12-15 10:00:00,0.20318244,131.2774,0.15269653,-0.13404058
347,2021-12-15 11:00:00,0.19844925,129.36887,0.15341686,-0.12587842
348,2021-12-15 12:00:00,0.17143877,125.08856,0.14028227,-0.09855017
349,2021-12-15 13:00:00,0.13455266,125.01773,0.11019518,-0.07721035
350,2021-12-15 14:00:00,0.11105672,125.72806,0.090155594,-0.06485032
351,2021-12-15 15:00:00,0.09762372,126.575775,0.078398615,-0.05817257
352,2021-12-15 16:00:00,0.08221871,131.71887,0.061369605,-0.054714598
353,2021-12-15 17:00:00,0.061412655,129.56354,0.047344174,-0.03911577
354,2021-12-15 18:00:00,0.037166752,135.97336,0.025830619,-0.026723523
355,2021-12-15 19:00:00,0.019997718,125.18964,0.016343115,-0.011524378
