Time,SWH,MWP,MWD,DS
2022-01-08 19:00:00,0.4011660329970822,2.8417856983846495,6.851658642966612,4
2022-01-08 20:00:00,0.42739165983501237,2.8302095459863583,3.594187342561014,4
2022-01-08 21:00:00,0.4505474857514492,2.864245649568893,4.994954933797828,4
2022-01-08 22:00:00,0.4352117130445062,2.881831431322277,8.466661277569045,4
2022-01-08 23:00:00,0.42186072541611486,2.8749632834878844,10.147582387053205,4
2022-01-09 00:00:00,0.4111693497929829,2.853057215193511,10.059691087210894,4
2022-01-09 01:00:00,0.41400097650505,2.8314834766330605,9.62572779423951,4
2022-01-09 02:00:00,0.4260949335836919,2.828326344160799,10.114623149612328,4
2022-01-09 03:00:00,0.45945255480388464,2.8469091151159502,11.438485853487123,4
2022-01-09 04:00:00,0.5122081421917897,2.902214321669507,13.146872994172014,4
2022-01-09 05:00:00,0.564990193380742,2.9819457636663467,13.959867517713377,4
2022-01-09 06:00:00,0.6020924424491357,3.0583262141794707,13.860989805390773,4
2022-01-09 07:00:00,0.6228929900723579,3.117259353661678,14.371857985724205,4
2022-01-09 08:00:00,0.6432304211772513,3.166776484016089,15.613322595996806,4
2022-01-09 09:00:00,0.6735976328790927,3.2175398508727087,17.54693119252761,4
2022-01-09 10:00:00,0.6187778690094939,3.2362057042613404,17.34917576788243,4
2022-01-09 11:00:00,0.5895089050511177,3.210810173760784,18.294007241187245,4
2022-01-09 12:00:00,0.5658767307158284,3.1777987535245096,19.7387204823452,4
2022-01-09 13:00:00,0.5217351105688379,3.140799376481169,19.085028939768023,4
2022-01-09 14:00:00,0.4774611714166107,3.089842150613095,17.31621653044155,4
2022-01-09 15:00:00,0.44182766330634526,3.0311305642868356,16.21208207617255,4
2022-01-09 16:00:00,0.4179970104632008,2.9707296351464714,16.008833445287195,4
2022-01-09 17:00:00,0.40665727171440863,2.9166152768061364,16.7284434627461,4
2022-01-09 18:00:00,0.42258847994491716,2.8747971186209234,16.585620100502354,4
2022-01-09 19:00:00,0.46762986932751777,2.8883672494227475,14.78934165997515,4
2022-01-09 20:00:00,0.4957211941392866,2.9404876293595494,12.976583600727537,4
2022-01-09 21:00:00,0.48415651308159185,2.9751606982654346,10.883672023232549,4
2022-01-09 22:00:00,0.4729490933380364,2.966049324727067,9.471918019515442,4
2022-01-09 23:00:00,0.47501326981973024,2.9434232086758625,7.109839336253401,4
2022-01-10 00:00:00,0.5244741139772393,2.9523961114917623,6.154021450468292,4
2022-01-10 01:00:00,0.5759197432133002,3.019415941166077,6.357270081353619,4
2022-01-10 02:00:00,0.5945634910511628,3.0833617208016113,5.8848543447012105,4
2022-01-10 03:00:00,0.5878416855851343,3.1164839176158594,5.077353027399994,4
2022-01-10 04:00:00,0.5644079897577001,3.1208595924458358,4.994954933797828,4
2022-01-10 05:00:00,0.5442028776580435,3.101722938600814,5.544275557812256,4
2022-01-10 06:00:00,0.544718921778467,3.079207599127584,6.527559474798096,4
2022-01-10 07:00:00,0.5534652080246183,3.0758012193548807,7.346047204579605,4
2022-01-10 08:00:00,0.5695816628624584,3.085494169927612,8.411729215167611,4
2022-01-10 09:00:00,0.5924331550668506,3.109172663469571,10.20251444945464,4
2022-01-10 10:00:00,0.5947355057579706,3.1389715629445964,12.152602664705881,4
2022-01-10 11:00:00,0.5985595250093136,3.159077511846891,12.443742595433548,4
2022-01-10 12:00:00,0.5880004683914184,3.168299661963233,11.7461054029352,4
2022-01-10 13:00:00,0.5587976639356607,3.1578035812001892,10.345337811698414,4
2022-01-10 14:00:00,0.5326514285008724,3.1225766294044335,8.285385471644275,4
2022-01-10 15:00:00,0.542906151406723,3.0833617208016113,5.774990219898314,4
2022-01-10 16:00:00,0.5823504468678078,3.086851183007795,3.5008028364785844,4
2022-01-10 17:00:00,0.6225754244597895,3.1284477880370596,2.0121439453994583,4
2022-01-10 18:00:00,0.6446197707322374,3.1786018837148218,1.7484700458725229,4
2022-01-10 19:00:00,0.6467501067165496,3.212582599008369,1.5067689713061725,4
2022-01-10 20:00:00,0.628397460690208,3.222857126615464,0.4081277232773175,4
2022-01-10 21:00:00,0.5972627987579932,3.205797533607457,358.3124870936408,4
2022-01-10 22:00:00,0.5492177679565176,3.1691858745870256,356.7798825526406,4
2022-01-10 23:00:00,0.5246328967835235,3.111969772063416,354.9781109058732,4
2022-01-11 00:00:00,0.5248049114903313,3.0669113989724615,353.7970715642422,4
2022-01-11 01:00:00,0.542906151406723,3.053258185737157,353.72565988312033,4
2022-01-11 02:00:00,0.5629921764016665,3.0669667872614483,355.120934268117,4
2022-01-11 03:00:00,0.5659428902184469,3.0847464280262873,357.43357409521775,4
2022-01-11 04:00:00,0.5617219139513935,3.0913099402712514,359.8231188096805,4
2022-01-11 05:00:00,0.553107946710479,3.090922222248342,2.352722732288413,4
2022-01-11 06:00:00,0.5393864658674247,3.084829510459768,4.528032403385566,4
2022-01-11 07:00:00,0.527940871914443,3.0734195229284382,6.4231885562353455,4
2022-01-11 08:00:00,0.5267764646683594,3.0605694398834458,8.296371884124568,4
2022-01-11 09:00:00,0.5461876627365952,3.058464684901938,10.378297049139263,4
2022-01-11 10:00:00,0.5292905257678582,3.067631446729293,10.515627205142891,4
2022-01-11 11:00:00,0.541596193254879,3.0605971340279394,10.526613617623156,4
2022-01-11 12:00:00,0.5567070236529195,3.0712316855134505,11.24622363508206,4
2022-01-11 13:00:00,0.5555955440089305,3.0857157230835606,12.416276564232817,4
2022-01-11 14:00:00,0.5517715247575875,3.0859095820950153,14.734409597573716,4
2022-01-11 15:00:00,0.5461215032339769,3.0802045883293503,16.613086131703085,4
2022-01-11 16:00:00,0.5299256569929948,3.069930060722255,17.22832523059924,4
2022-01-11 17:00:00,0.5189034838567709,3.05076571273274,17.43706706772474,4
2022-01-11 18:00:00,0.5181624974274448,3.0350077445159283,17.266777674280263,4
2022-01-11 19:00:00,0.5300976716998026,3.030355128241017,17.008596980993474,4
2022-01-11 20:00:00,0.5465184602496872,3.0406019617036186,16.519701625620627,4
2022-01-11 21:00:00,0.5659693540194942,3.06123409935129,16.206588869932403,4
2022-01-11 22:00:00,0.6055459684858158,3.1005043962430996,16.959158124832186,4
2022-01-11 23:00:00,0.6256452253812829,3.1526524703243948,16.838307587548996,4
2022-01-12 00:00:00,0.6286753306012052,3.1891256586223586,16.662524987864373,4
2022-01-12 01:00:00,0.6306071880776623,3.20676682866473,16.102217951369653,4
2022-01-12 02:00:00,0.640319403062042,3.21975538243219,15.898969320484326,4
2022-01-12 03:00:00,0.6474910931458756,3.2355687389379892,16.321946200975418,4
2022-01-12 04:00:00,0.6401076926536632,3.243793899852564,17.0745154558752,4
2022-01-12 05:00:00,0.6310173769938963,3.2411352619811864,17.552424398767755,4
2022-01-12 06:00:00,0.6210802197006139,3.231940806009338,17.459039892685297,4
2022-01-12 07:00:00,0.6289267367111551,3.224020280684192,18.01385372293987,4
2022-01-12 08:00:00,0.6522942730359708,3.2339347844128716,18.716984121678365,4
2022-01-12 09:00:00,0.6888275503818463,3.2666138749152234,18.991644433685565,4
2022-01-12 10:00:00,0.6556948714705562,3.284310433246582,18.623599615595907,4
2022-01-12 11:00:00,0.6600746305438936,3.2807655827514113,18.821355040241087,4
2022-01-12 12:00:00,0.6713614416905911,3.292120181993754,18.79938221528053,4
2022-01-12 13:00:00,0.683495094470804,3.307656597054618,19.068549321047584,4
2022-01-12 14:00:00,0.693366092261468,3.324217695461742,19.28278436441323,4
2022-01-12 15:00:00,0.6820925130152942,3.3319720559199273,19.024603671126442,4
2022-01-12 16:00:00,0.6577722798527736,3.3200635737877144,18.321473272387976,4
2022-01-12 17:00:00,0.6373554573447381,3.2928956180395725,17.25579126179997,4
2022-01-12 18:00:00,0.6390623725122926,3.266143074458834,16.267014138573984,4
2022-01-12 19:00:00,0.671692239203683,3.26556149742447,14.921178609738632,4
2022-01-12 20:00:00,0.7220131568952313,3.3037794168255257,13.448999337379945,4
2022-01-12 21:00:00,0.7695289116757598,3.367586725738592,12.289932820709481,4
2022-01-12 22:00:00,0.7826946526968195,3.4225872967027198,11.614268453171746,4
2022-01-12 23:00:00,0.7982289039116177,3.4607498278147886,12.009779302462135,4
2022-01-13 00:00:00,0.8023969525765764,3.485286839836046,12.828267032243645,4
2022-01-13 01:00:00,0.8199027569694026,3.504672740981509,13.179832231612863,4
2022-01-13 02:00:00,0.8328700194826073,3.5269111390098042,12.62501840135829,4
2022-01-13 03:00:00,0.8176401019798536,3.536022512548172,11.702159753014058,4
2022-01-13 04:00:00,0.7799424173878944,3.520486097487308,11.542856772049873,4
2022-01-13 05:00:00,0.7248447836072984,3.479360292914433,11.658214103092888,4
2022-01-13 06:00:00,0.6725258489366748,3.4165222790586394,11.80653067157678,4
2022-01-13 07:00:00,0.6401473883552342,3.348727013338506,12.460222214153958,4
2022-01-13 08:00:00,0.6401209245541868,3.296911268991133,13.696193618186442,4
2022-01-13 09:00:00,0.6767732890047755,3.2856951404712578,15.28922342782829,4
2022-01-13 10:00:00,0.6637266350884288,3.301037696520667,16.481249181939603,4
2022-01-13 11:00:00,0.6402400116589,3.2953050086105087,16.700977431545397,4
2022-01-13 12:00:00,0.6278284889676898,3.272346562825382,16.267014138573984,4
2022-01-13 13:00:00,0.6315334211143198,3.2548992517944653,15.81657122688216,4
2022-01-13 14:00:00,0.6451887424547555,3.25060665939797,15.475992439993206,4
2022-01-13 15:00:00,0.6610140954810747,3.2615458464729095,14.954137847179481,4
2022-01-13 16:00:00,0.664004504999426,3.275199059708214,14.130156911157854,4
2022-01-13 17:00:00,0.6591880932088071,3.2793254872377484,13.102927344250844,4
2022-01-13 18:00:00,0.6533660569783888,3.2749498124077725,11.509897534608996,4
2022-01-13 19:00:00,0.6665847256015432,3.272041927235953,9.285149007350554,4
2022-01-13 20:00:00,0.6972033434133347,3.2902092860237016,7.12631895497384,4
2022-01-13 21:00:00,0.7176995573245122,3.323303788693456,5.302574483245905,4
2022-01-13 22:00:00,0.6985529972667498,3.341886559648607,5.879361138461064,4
2022-01-13 23:00:00,0.6936571940729889,3.3409726528803207,6.181487481668995,4
2022-01-14 00:00:00,0.7002202167327333,3.3416650064926587,7.450418123142356,4
2022-01-14 01:00:00,0.7331941128377393,3.3571737274090294,9.153312057587073,4
2022-01-14 02:00:00,0.7724928573930636,3.3995457684841126,10.092650324651771,4
2022-01-14 03:00:00,0.800769428812164,3.448813651538082,10.559572855064033,4
2022-01-14 04:00:00,0.8117254424457695,3.48736390067306,10.938604085633983,4
2022-01-14 05:00:00,0.8033099537127102,3.5048112117039762,11.422006234766684,4
2022-01-14 06:00:00,0.7784472126287187,3.5001585954290655,11.66920051557318,4
2022-01-14 07:00:00,0.7411332531519463,3.4748461473619896,11.795544259096516,4
2022-01-14 08:00:00,0.7161249611621945,3.4363512865159986,12.015272508702282,4
2022-01-14 09:00:00,0.7272132938010368,3.4081032591326097,12.575579545197002,4
2022-01-14 10:00:00,0.7056452959474413,3.3915698548699793,12.839253444723937,4
2022-01-14 11:00:00,0.7411597169529935,3.3910436661246024,13.60830231834413,4
2022-01-14 12:00:00,0.7648580507909013,3.4207040948771605,14.294953098362186,4
2022-01-14 13:00:00,0.7720165089742113,3.4465427316896133,14.48721531676722,4
2022-01-14 14:00:00,0.7559794455395132,3.4545463394482403,14.130156911157854,4
2022-01-14 15:00:00,0.7145503649998768,3.434855802713349,13.487451781060969,4
2022-01-14 16:00:00,0.6632370547690527,3.3878034512188604,13.037008869369117,4
2022-01-14 17:00:00,0.6180898101822626,3.326931721622107,12.361344501831383,4
2022-01-14 18:00:00,0.5791880226426487,3.2582779374226742,11.389046997325835,4
2022-01-14 19:00:00,0.5708519253127314,3.1962707479016865,10.570559267544326,4
2022-01-14 20:00:00,0.5694361119566979,3.160102195193151,10.114623149612328,4
2022-01-14 21:00:00,0.5724662171766202,3.1424056368617928,9.86742886880586,4
2022-01-14 22:00:00,0.5725456085797622,3.1342081700917115,8.653430289733961,4
2022-01-14 23:00:00,0.5857245815013458,3.1339035345022825,7.664653166507975,4
2022-01-15 00:00:00,0.5998827150616814,3.148055242338471,7.999738747156783,4
2022-01-15 01:00:00,0.624573441438865,3.1691858745870256,9.817990012644543,4
2022-01-15 02:00:00,0.6495288058265221,3.199926374974831,11.702159753014058,4
2022-01-15 03:00:00,0.6636075479837157,3.235402574071028,11.751598609175346,4
2022-01-15 04:00:00,0.6422247967374517,3.250191247230567,10.94409729187413,4
2022-01-15 05:00:00,0.6064589696219496,3.2333809015230015,10.576052473784472,4
2022-01-15 06:00:00,0.5683510961137563,3.1959107240232707,11.097907066598168,4
2022-01-15 07:00:00,0.5384866966318146,3.1502707738979523,12.180068695906613,4
2022-01-15 08:00:00,0.5200943549039019,3.107095602632557,14.042265611315543,4
2022-01-15 09:00:00,0.5166540607677456,3.0707608850570605,16.146163601290823,4
