Time,Speed,direction,u,v
2022-04-08 17:00:00,5.258061628017628,10.651482052578842,-0.9718710575689065,-5.167463471713301
2022-04-08 18:00:00,4.359290498574397,354.8212619501195,0.3934826827097644,-4.341495713388249
2022-04-08 19:00:00,3.5435079989394396,332.1721223373092,1.6541697174979648,-3.133715284492274
2022-04-08 20:00:00,3.1570154897798752,315.57988578115254,2.2096397174250018,-2.2548257409139234
2022-04-08 21:00:00,3.6161168466025035,296.52254909223467,3.235551967189802,-1.6147769244996766
2022-04-08 22:00:00,3.102706850651952,292.7084494423667,2.862188644619319,-1.1977754228964552
2022-04-08 23:00:00,3.6375561598672124,291.8726943844216,3.3757026943710713,-1.3551553916078372
2022-04-09 00:00:00,4.68405574850224,289.60362263370854,4.412550271575174,-1.5715528485859873
2022-04-09 01:00:00,4.104877246894377,290.5313815123876,3.8441364146791672,-1.439664001567294
2022-04-09 02:00:00,2.9183143352424663,298.9542309792228,2.5535446068936896,-1.4127874928260897
2022-04-09 03:00:00,2.037411366901157,302.9817906391412,1.70906952464222,-1.1091106517914513
2022-04-09 04:00:00,1.3872636529949771,291.46190787001825,1.2910722125235619,-0.5075755953259408
2022-04-09 05:00:00,0.9016962941576409,288.6538406591007,0.8543286247946703,-0.2884073642507593
2022-04-09 06:00:00,0.9218506217504185,289.3593626333607,0.8697273511887906,-0.3055861636523538
2022-04-09 07:00:00,1.2456630436300409,282.36738722776937,1.2167566199258506,-0.26679532629391456
2022-04-09 08:00:00,1.435330726266761,277.9881524270709,1.4214034620042326,-0.19946551573605226
2022-04-09 09:00:00,1.1284184872889176,267.97215138887327,1.1277118107772417,0.03992936624745824
2022-04-09 10:00:00,0.2223006316271357,56.8359960732372,-0.18608967157328693,-0.12160676360947076
2022-04-09 11:00:00,1.42885518345077,1.5917447132704297,-0.039690185855273175,-1.4283038277694655
2022-04-09 12:00:00,1.6459315556165826,349.39630438938457,0.3028756839269693,-1.617824776006411
2022-04-09 13:00:00,1.7885955936334543,348.074214682846,0.36960349830149064,-1.7499907004348076
2022-04-09 14:00:00,1.5121354889376073,14.86140934853637,-0.3878353043310374,-1.4615531169338418
2022-04-09 15:00:00,2.1478922140814394,37.22169220846109,-1.2992613709047693,-1.710368630847259
2022-04-09 16:00:00,2.901531786931293,31.003126875457838,-1.4945350751780346,-2.4870166102451523
2022-04-09 17:00:00,2.9924391162437245,29.2942207965296,-1.4641839622852755,-2.609761902743642
2022-04-09 18:00:00,2.567054176174502,29.20656314567134,-1.2526188518269266,-2.2406947930190633
2022-04-09 19:00:00,2.1858785570668258,26.69941644660986,-0.9821368751649866,-1.952811364337504
2022-04-09 20:00:00,1.9219720497786998,32.18144219429479,-1.0236464854447893,-1.6266912531169115
2022-04-09 21:00:00,1.8951446847260829,35.52118279921075,-1.101086457310873,-1.542459720567158
2022-04-09 22:00:00,1.8554649313053078,23.782809940551715,-0.7482547699325501,-1.6979001474106177
2022-04-09 23:00:00,2.053020933492749,13.060357263309186,-0.46393625651067594,-1.9999145239870373
2022-04-10 00:00:00,2.6276010483754226,22.774886848206734,-1.0171745569603037,-2.422734651194024
2022-04-10 01:00:00,2.7747426054511597,41.735979079507445,-1.8471435926086166,-2.070569263461337
2022-04-10 02:00:00,2.6258066536519804,50.45370855938404,-2.0247868710103525,-1.6718548708985228
2022-04-10 03:00:00,2.228991637334707,51.162697920490814,-1.7362281285814019,-1.3978253127021203
2022-04-10 04:00:00,1.919487995169768,50.77406265516635,-1.4869472969548447,-1.2138459126592371
2022-04-10 05:00:00,1.7543907108022918,46.781434093298,-1.2785065657648682,-1.201377429222596
2022-04-10 06:00:00,1.611433572342097,43.036589092439044,-1.0997474376244274,-1.1778258493978293
2022-04-10 07:00:00,1.130054906825635,37.33319431471523,-0.6853208446696233,-0.8985318204170671
2022-04-10 08:00:00,0.4909174745610012,28.71416679529841,-0.2358565699195021,-0.4305480754284686
2022-04-10 09:00:00,0.8204780964712106,80.57544109990846,-0.8094033356135497,-0.13435232445581502
2022-04-10 10:00:00,2.1971374885255037,109.83857831696696,-2.0667428211856373,0.7456455287613484
2022-04-10 11:00:00,2.794609384373894,100.03282001514151,-2.751874560750122,0.48685522809861836
2022-04-10 12:00:00,2.624558832692817,85.87182427386642,-2.617749422157857,-0.18893657416733306
2022-04-10 13:00:00,2.738227353550662,81.00632908469356,-2.7045625318290565,-0.4280543787411404
2022-04-10 14:00:00,2.7823011537628783,79.0414825020938,-2.731566095505703,-0.5289105558730823
2022-04-10 15:00:00,3.305390312268668,78.25220714578018,-3.2361533473478197,-0.6729908089187135
2022-04-10 16:00:00,3.8302423382195157,64.24430062753652,-3.449726987335837,-1.6643737808365382
2022-04-10 17:00:00,3.4637285579494685,72.10653215054452,-3.296186063290115,-1.0642241114195432
2022-04-10 18:00:00,2.8941255947752196,83.69616204653823,-2.876626561537271,-0.3177775696792918
2022-04-10 19:00:00,2.8569026364323586,87.66608560996792,-2.854532736710924,-0.1163422928251111
2022-04-10 20:00:00,2.7505509556475207,88.95012059324665,-2.750089201168195,-0.05039786931576451
2022-04-10 21:00:00,2.3745453678298016,80.95767712916711,-2.3450357460185076,-0.3731930516199192
2022-04-10 22:00:00,3.3557726125129825,89.98159290351407,-3.3557724393369286,-0.0010780903886060678
